customer_id;signup_date;last_interaction_date;tenure_months;monthly_charge;total_charges;contract_type;payment_method;internet_service;support_tickets_30d;num_services;promo_applied;region;device_type;avg_download_mbps;downtime_hrs_30d;late_payments_12m;nps_text;churn
CUST00657;7/11/2024;22/06/2025;7;89.07962314;611.02;Mes a mes;Débito;Fibra;0;4;No;;ONT;223.175026;3.406938464;2;Servicio lento;0
CUST00636;20/05/2022;19/01/2024;37;79.30366547;2895.66;Mes a mes;Tarjeta;Fibra;0;4;No;Lima Metropolitana;ONT;192.7719963;1.382919221;0;Rápido y estable;0
CUST00370;10/05/2021;25/08/2023;53;69.48813096;3764.59;Mes a mes;Billetera;DSL;0;4;No;Lima Metropolitana;Router;26.84654093;3.098999506;0;Excelente atención;1
CUST00269;21/08/2024;10/01/2025;13;55.02742355;754.99;Mes a mes;Billetera;Cable;0;2;No;Sur;Router;124.7534361;2.342833282;1;Servicio lento;0
CUST00656;22/12/2020;22/04/2023;54;65.92539893;3588;Mes a mes;Débito;Cable;1;3;Sí;Centro;ONT;102.3930954;6.012981748;0;Conforme;0
CUST00936;31/08/2020;3/03/2021;58;69.0892414;4018.42;Mes a mes;Tarjeta;Cable;1;3;Sí;Centro;Router;120.2372113;4.353871793;0;Caídas frecuentes;0
CUST00823;28/03/2022;13/07/2022;40;77.27589983;3070.81;Mes a mes;Efectivo;Fibra;0;3;No;Centro;Router;195.3476041;3.014669925;2;Cobro incorrecto;0
CUST00867;29/06/2023;27/01/2024;26;74.60408779;1973.37;Mes a mes;Débito;Fibra;0;2;No;Centro;Router;200.7732078;1.869849936;1;Cobro incorrecto;0
CUST00047;15/04/2022;7/12/2024;39;87.42458914;3415.99;Mes a mes;Tarjeta;Fibra;0;4;No;Lima Metropolitana;Router;270.6393686;3.305875232;0;Servicio lento;1
CUST01291;24/01/2022;24/09/2022;42;80.29190504;3419.7;Mes a mes;Tarjeta;Fibra;0;4;No;Norte;ONT;146.5443804;1.078568582;0;Caídas frecuentes;0
CUST00992;8/02/2020;10/02/2025;67;85.98983357;5778.95;1 año;Tarjeta;Fibra;0;1;No;Sur;Modem;250.4781831;5.682683451;0;Caídas frecuentes;0
CUST00877;8/10/2024;3/05/2025;8;48.09759156;392.38;2 años;Tarjeta;DSL;0;1;No;Lima Metropolitana;ONT;35.41103971;0.819381787;2;Excelente atención;0
CUST00774;4/04/2025;10/06/2025;3;57.20980578;241.68;1 año;Débito;;2;3;Sí;Lima Metropolitana;Modem;89.73292837;4.362177785;3;Rápido y estable;0
CUST01500;13/09/2024;11/07/2025;12;70.40924749;765.56;Mes a mes;Débito;Cable;1;4;No;Sur;Router;125.4897295;4.211918798;0;Conforme;0
CUST00005;3/07/2021;28/02/2023;51;64.10667769;3225.26;Mes a mes;Débito;Cable;2;3;No;Norte;Modem;187.5281493;3.143615129;2;Rápido y estable;0
CUST01004;31/10/2023;;22;85.21622984;1912.44;1 año;Tarjeta;Fibra;0;2;No;Sur;Modem;174.5854207;1.756805497;0;Precio alto;0
CUST01302;6/05/2019;9/06/2024;75;50.94621045;3786.77;2 años;Débito;DSL;1;3;No;Oriente;Modem;12.24961142;5.884095291;2;Conforme;0
CUST00264;7/09/2019;28/11/2023;70;62.43719176;4358.27;1 año;Billetera;Cable;0;3;No;Centro;Router;106.2239501;0.401605885;0;Todo bien;0
CUST01334;6/03/2022;4/08/2025;39;57.68593581;2225.57;1 año;Tarjeta;DSL;2;3;Sí;Sur;ONT;14.80232822;1.82450173;1;Caídas frecuentes;0
CUST01443;24/04/2023;19/09/2024;26;50.33298109;1271.18;Mes a mes;Tarjeta;DSL;0;4;Sí;Oriente;Router;30.99054877;4.410932763;0;Rápido y estable;1
CUST00444;29/08/2022;16/04/2025;35;38.08746149;1313.42;Mes a mes;Efectivo;DSL;0;4;No;Oriente;ONT;27.31378715;0.609613792;1;Excelente atención;0
CUST01003;16/03/2023;19/03/2024;30;60.88975063;1878.84;1 año;Tarjeta;Cable;0;3;No;Oriente;Combo;102.8654246;2.331714514;1;Excelente atención;1
CUST01078;17/08/2024;7/05/2025;13;86.90073676;1112.16;Mes a mes;Tarjeta;Fibra;1;1;No;Norte;Router;219.75144;4.009700386;1;Mala experiencia;1
CUST00838;22/10/2021;;45;59.90817647;2762.54;Mes a mes;Tarjeta;DSL;0;2;No;Centro;Combo;33.2988942;0.617741559;2;Precio alto;1
CUST01340;7/06/2023;12/07/2025;28;80.34375309;2212.25;Mes a mes;Efectivo;;0;1;No;Norte;Router;139.6812888;0.76516564;0;Conforme;1
CUST00305;28/10/2019;10/04/2024;70;78.85359164;5558.52;Mes a mes;Tarjeta;Fibra;0;5;No;Lima Metropolitana;ONT;242.2031571;1.69555376;0;Caídas frecuentes;0
CUST01175;23/10/2021;26/06/2024;47;60.07362681;2832.05;Mes a mes;Efectivo;DSL;0;4;Sí;Sur;Combo;46.66085043;7.012516819;0;Precio alto;0
CUST00314;22/02/2023;15/06/2024;28;69.42604635;2056.9;2 años;Efectivo;Fibra;0;3;No;Centro;Modem;251.7128562;2.493350068;0;Conforme;0
CUST00150;7/09/2021;;48;62.7967931;3092.41;1 año;Billetera;Fibra;1;5;No;Sur;Combo;226.6569789;7.898810745;0;Precio alto;0
CUST00575;6/06/2020;20/11/2022;65;56.64755918;3727.88;Mes a mes;Tarjeta;DSL;0;3;Sí;Centro;Modem;28.89008364;0.546173744;0;Mala experiencia;0
CUST00051;12/10/2019;28/12/2019;71;67.81133748;4846.29;2 años;Cheque;Fibra;0;3;No;Centro;Modem;226.9955237;3.601992404;0;Muy satisfecho;0
CUST01415;16/07/2024;28/07/2024;11;73.48032618;782.53;1 año;Débito;Fibra;0;5;No;Norte;Router;169.5494189;1.263815165;0;Excelente atención;1
CUST00727;6/06/2024;25/12/2024;15;;741.06;2 años;Tarjeta;DSL;0;3;No;Sur;Combo;39.24913494;2.129346802;0;Conforme;1
CUST00834;26/11/2019;3/02/2022;67;53.01607875;3559.59;1 año;Tarjeta;Cable;1;1;No;Lima Metropolitana;Router;80.60822036;1.581575697;0;Excelente atención;0
CUST01116;26/07/2020;20/02/2021;62;84.70316202;5263.88;1 año;Billetera;Fibra;1;4;Sí;Centro;ONT;221.1020873;3.94469489;0;Podría mejorar;0
CUST00471;8/03/2022;9/04/2022;40;64.48477071;2556.79;1 año;Billetera;Cable;0;3;No;Sur;Router;150.6915112;1.828679774;0;Rápido y estable;1
CUST00972;24/09/2020;21/03/2022;61;67.96538859;4161.28;Mes a mes;Débito;Cable;0;3;Sí;Lima Metropolitana;ONT;140.1813378;5.969296639;0;Rápido y estable;0
CUST00654;18/09/2020;20/07/2023;61;85.364139;5174.07;Mes a mes;Débito;Fibra;3;2;No;Lima Metropolitana;Combo;277.2926391;10.53631576;0;Todo bien;1
CUST00400;2/03/2021;15/10/2022;53;86.09520666;4476.57;Mes a mes;Débito;Cable;2;5;No;Centro;ONT;87.62091638;2.52422284;0;Servicio lento;1
CUST00512;29/08/2024;8/11/2024;12;51.51934402;673.15;Mes a mes;Efectivo;DSL;1;2;No;Oriente;ONT;29.4668482;1.583031818;0;Podría mejorar;1
CUST00321;2/02/2019;20/08/2023;78;79.27305364;6201.12;1 año;Billetera;Cable;1;4;No;Norte;ONT;124.4005553;5.786040737;0;Conforme;0
CUST00020;10/02/2025;10/06/2025;7;77.65616993;513.37;1 año;Efectivo;Fibra;1;3;No;Centro;Modem;175.0522955;5.937336752;1;Todo bien;0
CUST00685;26/03/2025;16/06/2025;4;65.85373099;283.3;2 años;Tarjeta;Fibra;1;3;Sí;Lima Metropolitana;Modem;241.3242402;2.174207476;0;Rápido y estable;0
CUST00036;1/02/2020;6/08/2020;69;80.75065039;5538.7;Mes a mes;Efectivo;DSL;2;2;No;Sur;Modem;28.63250956;3.35261351;0;Podría mejorar;1
CUST00903;12/03/2025;17/07/2025;7;43.0058546;310.04;2 años;Tarjeta;DSL;2;2;No;Lima Metropolitana;Modem;21.2195346;0.142840759;1;Cobro incorrecto;1
CUST00828;7/07/2023;23/01/2025;26;57.39690959;1461.25;Mes a mes;Efectivo;DSL;1;2;Sí;Sur;Router;6.594075762;2.695918926;1;Todo bien;0
CUST01345;15/05/2021;20/02/2025;50;43.96815619;2193.12;1 año;Débito;DSL;0;4;No;Lima Metropolitana;ONT;33.79210111;2.390244719;0;Muy satisfecho;0
CUST00408;26/06/2023;5/09/2024;26;79.90155191;2053;Mes a mes;Efectivo;Fibra;0;1;No;Lima Metropolitana;Otro;223.8825834;1.95077733;1;Precio alto;0
CUST00921;15/08/2020;7/07/2021;60;67.94715981;4011.52;2 años;Efectivo;Fibra;0;3;No;Sur;Router;192.1410753;0.82440449;1;Conforme;0
CUST00538;18/04/2023;;28;67.65488002;1945.46;Mes a mes;Tarjeta;Fibra;2;2;Sí;Norte;ONT;179.6438366;6.755517499;4;Conforme;0
CUST00759;10/05/2024;12/04/2025;17;59.00177977;1012.88;1 año;Billetera;Cable;1;2;No;Sur;Router;169.8035783;13.35548948;0;Excelente atención;1
CUST01063;19/06/2022;20/07/2024;39;65.27235483;2564.44;1 año;Tarjeta;Fibra;0;2;No;Norte;Router;196.8205849;4.304937482;1;Precio alto;1
CUST00246;29/08/2019;;72;64.73407416;4721.02;Mes a mes;Débito;DSL;0;2;Sí;Norte;Modem;16.12987616;2.042823548;0;Rápido y estable;1
CUST01128;28/02/2023;1/06/2025;31;39.46450404;1219.8;1 año;Débito;Cable;1;5;Sí;Sur;ONT;118.6154441;1.586713302;0;Soporte deficiente;0
CUST00785;4/09/2019;21/01/2024;74;68.00274735;5030.33;Mes a mes;Tarjeta;Fibra;0;2;Sí;Sur;Modem;294.16195;0.242117269;1;Excelente atención;0
CUST00490;17/07/2024;2/09/2024;11;71.15824587;753.68;Mes a mes;Tarjeta;Cable;1;4;Sí;Lima Metropolitana;Router;43.33523815;2.563076326;1;Rápido y estable;0
CUST00155;17/12/2019;29/04/2025;68;77.74343619;5255.62;Mes a mes;Tarjeta;Fibra;0;2;No;Lima Metropolitana;Router;238.5569246;8.593201435;1;Podría mejorar;1
CUST00962;19/08/2024;4/09/2024;10;55.93056599;578.06;Mes a mes;Tarjeta;Cable;0;3;Sí;Norte;Router;168.0499037;1.717272287;1;Todo bien;0
CUST00854;7/07/2024;23/04/2025;12;74.27814395;959.71;Mes a mes;Tarjeta;Cable;0;4;Sí;Lima Metropolitana;ONT;151.2160334;2.39993132;1;Precio alto;0
CUST00626;28/06/2025;2/07/2025;1;50.95760434;14.84;1 año;Débito;Cable;0;4;Sí;Norte;Router;96.81805087;5.349846218;0;Soporte deficiente;0
CUST00686;11/02/2019;24/05/2022;77;70.0482604;5416.92;Mes a mes;Débito;Fibra;0;4;No;Norte;Combo;164.6332239;7.964720542;0;Cobro incorrecto;1
CUST00570;12/05/2023;9/12/2024;27;60.19458256;1600.57;2 años;Tarjeta;Cable;0;5;No;Lima Metropolitana;Router;134.4455086;2.95394111;1;Soporte deficiente;1
CUST01427;25/05/2022;20/07/2023;40;67.65075728;2798.82;Mes a mes;Tarjeta;Cable;0;3;Sí;Norte;Router;120.4916076;3.440043078;3;Mala experiencia;0
CUST00018;17/04/2025;26/07/2025;5;73.79405398;414.72;Mes a mes;Tarjeta;Cable;1;5;No;Norte;Modem;127.1699625;4.462219863;1;Todo bien;0
CUST00128;2/02/2024;14/10/2024;19;56.90350286;993;2 años;Tarjeta;Cable;0;4;Sí;Lima Metropolitana;Modem;79.018005;2.585945633;1;Cobro incorrecto;1
CUST00928;27/08/2023;24/04/2025;24;56.44595432;1332.49;2 años;Efectivo;DSL;1;5;No;Norte;Combo;28.26987309;1.879350946;0;Servicio lento;1
CUST00981;6/04/2023;21/06/2025;28;71.73326752;2076.81;1 año;Efectivo;Fibra;0;3;No;Oriente;Modem;251.0920575;4.751123384;1;Todo bien;0
CUST01470;4/03/2022;25/11/2024;41;86.02580268;3523.31;Mes a mes;Tarjeta;Fibra;0;3;Sí;Sur;Modem;216.5067461;1.469216987;0;Conforme;0
CUST00191;15/09/2022;11/08/2024;34;88.61436526;2932.95;Mes a mes;Débito;Fibra;2;1;No;Sur;Combo;227.2532743;3.70539105;0;Rápido y estable;1
CUST01140;22/12/2023;23/12/2024;20;59.52478157;1178.68;2 años;Tarjeta;DSL;0;4;Sí;Lima Metropolitana;Router;34.37261592;7.302873082;1;Excelente atención;0
CUST00993;16/02/2020;19/04/2020;67;74.59837255;5014.91;1 año;Efectivo;DSL;0;3;Sí;Centro;Router;26.66789345;1.722023074;2;Cobro incorrecto;1
CUST01464;5/12/2023;7/06/2024;21;60.25385278;1294.45;Mes a mes;Efectivo;DSL;1;3;Sí;Sur;Modem;35.57654141;0.460987697;0;Muy satisfecho;1
CUST01252;4/11/2023;22/04/2024;21;70.98933787;1466.18;Mes a mes;Tarjeta;Cable;1;4;No;Sur;Router;123.111848;2.296329286;1;Cobro incorrecto;0
CUST00607;8/05/2019;3/04/2023;77;78.84890306;6104.31;Mes a mes;Tarjeta;Fibra;1;3;Sí;Lima Metropolitana;Router;176.8929878;5.479540597;1;Mala experiencia;0
CUST00181;28/03/2019;22/07/2019;75;66.43830159;5010.73;1 año;Débito;Fibra;0;1;Sí;Lima Metropolitana;ONT;262.7669447;11.0234031;0;Podría mejorar;0
CUST00302;21/02/2024;18/08/2024;19;73.29741753;1394.64;1 año;Débito;Fibra;0;2;No;Sur;Combo;253.8775545;3.246137392;1;Mala experiencia;0
CUST00497;15/06/2021;27/12/2021;50;70.64842359;3535.5;1 año;Tarjeta;Cable;1;4;Sí;Oriente;Router;92.65040588;1.937355412;0;Conforme;0
CUST01315;14/12/2019;23/02/2022;70;45.89481517;3201.88;2 años;Débito;DSL;0;4;No;Lima Metropolitana;Combo;29.61719734;1.63129262;3;Excelente atención;1
CUST01256;28/03/2025;29/07/2025;6;65.34326143;440.52;Mes a mes;Billetera;Fibra;0;4;Sí;Norte;Modem;123.2861389;2.163141157;1;Conforme;0
CUST01238;22/06/2023;15/05/2025;24;67.85193864;1600.16;Mes a mes;Tarjeta;Fibra;2;1;No;Centro;Router;133.8188259;2.480181632;2;Precio alto;0
CUST00518;18/01/2024;27/02/2025;21;47.25767881;982.67;Mes a mes;Efectivo;DSL;0;4;Sí;Centro;Modem;21.48775558;;0;Soporte deficiente;1
CUST01070;31/08/2022;23/02/2025;33;65.48864142;2176.33;1 año;Tarjeta;DSL;0;3;No;Centro;Router;38.54643422;0.910724896;1;Muy satisfecho;0
CUST00477;9/07/2021;7/06/2025;50;63.44312281;3171.6;2 años;Tarjeta;Fibra;0;2;Sí;Oriente;Router;;4.665685081;0;Cobro incorrecto;0
CUST00158;21/12/2024;12/03/2025;9;81.16300043;782.75;1 año;Billetera;Cable;0;4;No;Sur;Modem;89.06888801;9.064160516;1;Conforme;1
CUST01196;3/10/2024;27/04/2025;8;50.4782532;408.83;2 años;Efectivo;DSL;0;3;No;Lima Metropolitana;ONT;36.23181014;1.812325682;1;Servicio lento;1
CUST00017;19/04/2019;29/06/2022;77;77.85932302;5990.11;Mes a mes;Tarjeta;Fibra;0;4;No;Norte;ONT;154.4789173;0.854948201;1;Servicio lento;0
CUST01073;2/04/2021;1/10/2021;53;69.54470514;3725.97;Mes a mes;Tarjeta;Fibra;0;3;No;Centro;Modem;243.9343899;3.262121583;0;Precio alto;1
CUST00547;31/08/2023;4/07/2024;25;67.15734241;1639.72;Mes a mes;Tarjeta;DSL;1;4;No;Centro;Combo;36.50544148;4.385957269;0;Excelente atención;0
CUST00659;13/01/2025;4/08/2025;4;68.75714223;295.95;2 años;Débito;Fibra;0;1;No;Sur;Router;173.7613245;1.351282116;1;Caídas frecuentes;1
CUST01227;29/10/2023;;21;73.94579985;1562.92;Mes a mes;Tarjeta;Cable;2;4;Sí;Sur;Router;148.0103781;5.522260906;1;Precio alto;1
CUST01020;6/11/2021;11/09/2022;46;44.68230684;1986.23;2 años;Billetera;Fibra;1;2;Sí;Lima Metropolitana;Router;213.8762256;3.363935355;1;Precio alto;0
CUST01319;23/07/2019;15/03/2024;73;56.95788064;4151.21;Mes a mes;Tarjeta;Fibra;0;1;No;Centro;Router;193.5597262;9.227239068;0;Podría mejorar;1
CUST00960;1/06/2019;21/10/2023;73;77.68169293;5655.56;2 años;Tarjeta;Cable;1;1;No;Norte;ONT;117.0286712;1.192085871;0;Mala experiencia;1
CUST01410;19/03/2021;11/09/2024;51;85.81514086;4314.28;1 año;Débito;Fibra;1;3;No;Sur;Modem;156.1553385;2.584079197;1;Todo bien;1
CUST00284;12/06/2019;26/06/2025;76;55.25193424;4302.01;1 año;Débito;Cable;0;3;Sí;Norte;ONT;166.4126526;5.232097661;0;Servicio lento;0
CUST00798;1/08/2023;8/08/2025;23;74.15826629;1674.05;Mes a mes;Billetera;Cable;1;3;Sí;Lima Metropolitana;Modem;89.01559671;1.329310341;0;Conforme;0
CUST00226;25/09/2023;6/09/2024;20;83.56972759;1651.43;Mes a mes;Tarjeta;Fibra;1;4;No;Lima Metropolitana;ONT;251.2865078;;0;Rápido y estable;0
CUST00027;28/09/2023;8/06/2025;22;58.22082124;1258.99;Mes a mes;Tarjeta;DSL;3;3;No;Oriente;Combo;28.92135002;3.427811135;0;Muy satisfecho;1
CUST00438;9/07/2022;11/11/2023;37;44.98765892;1645.52;2 años;Débito;DSL;0;2;No;Centro;Router;31.84509446;2.699324573;2;Rápido y estable;1
CUST01458;12/12/2019;20/04/2022;70;83.33603205;5719.97;1 año;Efectivo;Fibra;0;3;Sí;Sur;Router;194.1406731;2.117025671;1;Servicio lento;0
CUST00230;20/10/2021;20/01/2022;47;61.84256645;3000.16;2 años;Débito;DSL;0;4;No;;Router;39.82290818;3.312916251;3;Conforme;1
CUST00038;9/11/2022;2/05/2025;35;71.44293069;2467.16;2 años;Débito;Cable;1;4;No;Lima Metropolitana;Router;139.7413008;5.050410284;1;Rápido y estable;0
CUST00750;9/06/2025;14/06/2025;2;82.02576505;70.53;2 años;Tarjeta;Fibra;0;3;No;Centro;ONT;216.9861587;0.946537653;0;Rápido y estable;1
CUST01046;24/04/2022;19/05/2022;40;82.10496299;3257.67;Mes a mes;Billetera;;1;3;No;Lima Metropolitana;Router;180.7293576;2.194096984;2;Precio alto;0
CUST00470;14/12/2019;15/05/2025;69;80.6008974;5630.42;2 años;Débito;Fibra;1;3;No;Sur;Modem;157.3465492;5.349410987;1;Mala experiencia;0
CUST01279;14/02/2023;;29;81.26434672;2410.36;1 año;Tarjeta;Fibra;1;3;No;Norte;ONT;151.9427458;1.33204348;0;Todo bien;1
CUST01473;17/10/2022;22/05/2024;34;61.8745423;2093.46;Mes a mes;Billetera;Cable;6;3;No;Lima Metropolitana;Modem;119.1961345;7.783875518;1;Podría mejorar;1
CUST00688;21/02/2021;10/01/2024;52;88.01430099;4600.14;2 años;Débito;Fibra;0;3;No;Norte;ONT;223.5024616;3.525908433;0;Rápido y estable;0
CUST01379;23/08/2022;29/09/2023;34;63.42865038;2245.39;Mes a mes;Efectivo;Cable;1;3;No;Lima Metropolitana;ONT;121.8618859;1.405082327;1;Podría mejorar;1
CUST00640;23/11/2022;29/05/2023;35;79.85729647;2828.69;Mes a mes;Efectivo;Fibra;1;3;Sí;Oriente;ONT;192.8061243;2.841828189;0;Excelente atención;0
CUST01417;28/04/2025;2/07/2025;1;66.06253981;47.68;1 año;Débito;Fibra;4;3;No;Lima Metropolitana;Modem;175.2066201;6.144911055;1;Servicio lento;1
CUST01219;31/01/2022;16/03/2023;44;84.73726231;3762.43;1 año;Efectivo;Fibra;1;2;Sí;Oriente;Modem;192.8765509;3.920342453;2;Conforme;0
CUST01159;24/09/2021;18/01/2024;46;53.92431208;2525.41;2 años;Tarjeta;Cable;1;4;No;Lima Metropolitana;Modem;117.0418378;6.502104137;0;Excelente atención;0
CUST01251;17/01/2020;6/09/2023;68;73.71856261;5037.83;Mes a mes;Tarjeta;Fibra;0;4;Sí;Lima Metropolitana;Router;171.9705936;1.458629751;1;Caídas frecuentes;0
CUST01440;11/11/2019;27/07/2020;71;61.66655817;4372.5;2 años;;Cable;1;4;No;;Combo;115.908939;3.441027805;0;Soporte deficiente;1
CUST00801;7/04/2022;4/12/2022;40;48.94843764;2016.73;1 año;Tarjeta;DSL;2;1;No;Sur;ONT;25.53308561;4.431349663;0;Conforme;1
CUST00161;30/04/2024;23/07/2025;15;53.83286625;820.31;Mes a mes;Efectivo;Cable;1;2;Sí;Lima Metropolitana;Combo;114.4178046;7.93100202;1;Muy satisfecho;0
CUST00957;1/05/2023;5/04/2025;29;62.55665839;1717.61;1 año;Débito;DSL;0;3;Sí;Sur;Combo;50.35396933;5.263719936;2;Conforme;0
CUST01187;3/08/2019;26/04/2020;71;61.81031502;4324.15;1 año;Tarjeta;Fibra;1;4;No;Lima Metropolitana;Modem;181.4781936;5.88248473;0;Excelente atención;0
CUST00822;20/05/2025;4/06/2025;3;55.21259164;211.96;1 año;Débito;Cable;2;2;Sí;Centro;Router;165.739526;3.842023232;0;Soporte deficiente;1
CUST01271;9/09/2024;1/03/2025;9;74.8133328;670.36;Mes a mes;Billetera;Fibra;0;3;No;Oriente;Combo;170.8538517;2.781399645;1;Mala experiencia;1
CUST00878;5/01/2019;31/03/2025;79;65.02553331;5171.74;Mes a mes;Tarjeta;Fibra;0;2;No;Lima Metropolitana;Combo;186.0782813;0.451556434;1;Precio alto;1
CUST00914;24/01/2022;17/11/2024;41;76.02676747;3031.21;Mes a mes;Débito;Fibra;1;3;Sí;Lima Metropolitana;Modem;245.3067701;5.783570689;2;Caídas frecuentes;1
CUST00153;12/05/2025;23/05/2025;1;88.1398086;83.66;Mes a mes;;Fibra;2;1;Sí;Centro;Router;169.4745003;2.099990467;1;Rápido y estable;1
CUST01374;7/09/2023;3/06/2025;23;72.2803021;1626.74;Mes a mes;Cheque;DSL;3;4;No;Centro;Modem;36.51273198;1.415996269;1;Excelente atención;1
CUST00510;23/07/2022;26/09/2024;35;101.129102;3437.06;Mes a mes;Débito;Cable;2;2;No;Norte;Router;118.2880305;1.754931827;0;Todo bien;1
CUST01136;19/02/2022;5/05/2025;41;79.76651041;3211.12;1 año;Tarjeta;Fibra;3;3;No;Lima Metropolitana;ONT;182.9845096;1.90727979;2;Mala experiencia;1
CUST01322;20/12/2023;19/05/2025;19;77.69338333;1467.21;Mes a mes;Tarjeta;Fibra;0;3;No;Lima Metropolitana;Router;190.0736249;3.57996167;0;Conforme;1
CUST00104;18/09/2024;15/02/2025;9;71.96240941;639.59;Mes a mes;Cheque;Cable;0;3;No;Lima Metropolitana;Modem;73.15068418;2.117017172;0;Mala experiencia;1
CUST00587;1/12/2021;24/05/2022;45;72.00845093;3254.95;2 años;Efectivo;Fibra;0;3;No;Lima Metropolitana;Otro;196.6900406;1.690496348;0;Todo bien;1
CUST01329;29/09/2024;26/12/2024;12;66.85243997;733.95;1 año;Débito;Fibra;0;5;Sí;Centro;Router;194.1275453;0.348696368;2;Mala experiencia;0
CUST01144;11/02/2020;7/04/2024;65;68.64824438;4457.32;Mes a mes;Tarjeta;DSL;1;1;No;Sur;Combo;25.47087507;5.100038046;3;Podría mejorar;1
CUST00054;31/03/2022;13/11/2022;42;99.45195074;4158.54;Mes a mes;Tarjeta;Fibra;0;4;Sí;Sur;Modem;165.7615137;2.927547775;1;Conforme;1
CUST00152;13/09/2021;16/10/2024;45;36.67674075;1779.82;1 año;Tarjeta;Cable;1;3;No;Lima Metropolitana;Combo;93.35249203;3.130189144;0;Rápido y estable;1
CUST00404;12/10/2019;4/04/2022;72;42.80715533;3033.06;1 año;Tarjeta;DSL;0;2;No;Lima Metropolitana;ONT;33.49304615;4.878839251;0;Precio alto;0
CUST01455;20/01/2024;25/01/2024;16;60.01109945;1049.66;Mes a mes;Tarjeta;DSL;0;4;No;Centro;Router;15.10207195;1.583818466;0;Muy satisfecho;0
CUST00208;2/02/2020;25/10/2021;67;78.01804324;5260.5;Mes a mes;Débito;Fibra;1;1;Sí;Oriente;Modem;232.8389117;5.667959154;4;Servicio lento;1
CUST01418;13/01/2024;26/02/2024;18;56.12035031;968.09;Mes a mes;Tarjeta;DSL;0;1;No;Sur;Router;35.02342728;0.639773465;0;Conforme;1
CUST01123;19/08/2021;9/03/2023;50;76.5953147;3882;Mes a mes;Tarjeta;Cable;0;3;Sí;Oriente;Router;51.44204934;3.324397316;0;Mala experiencia;0
CUST00009;23/12/2019;2/10/2023;68;51.94828248;3559.98;Mes a mes;Billetera;DSL;1;4;No;Centro;Router;25.47005341;1.708976697;1;Servicio lento;0
CUST01015;13/09/2021;12/10/2023;47;71.6540366;3394.69;2 años;Débito;Fibra;0;2;No;Oriente;Router;190.8657785;1.470468886;0;Servicio lento;0
CUST01344;19/05/2022;4/01/2024;41;68.80380376;2807.89;2 años;Tarjeta;Fibra;0;4;No;Norte;Router;155.680299;1.727223715;0;Servicio lento;0
CUST01061;2/02/2020;17/12/2023;65;65.08043095;4189.17;Mes a mes;Débito;Cable;1;1;Sí;Centro;ONT;139.195852;2.392658749;0;Todo bien;1
CUST00453;20/05/2025;7/07/2025;4;65.87262413;206.71;2 años;Débito;Cable;1;2;No;Lima Metropolitana;Router;107.6426314;;0;Soporte deficiente;1
CUST00254;29/09/2023;19/01/2024;22;79.95805021;1744.35;1 año;Tarjeta;Fibra;0;4;No;Norte;Router;265.901326;4.061452107;0;Conforme;0
CUST00897;29/04/2019;27/08/2019;74;78.42297327;5692.94;Mes a mes;Tarjeta;Cable;0;2;No;Sur;Modem;141.2578331;6.78715689;2;Muy satisfecho;0
CUST01309;28/10/2022;6/08/2024;34;110.9829943;3756.29;Mes a mes;Débito;Fibra;0;3;Sí;Centro;ONT;133.1100804;1.979294153;0;Todo bien;0
CUST00881;20/08/2023;10/01/2024;25;;1886.89;Mes a mes;Débito;Fibra;0;3;No;Oriente;Router;207.2625255;2.532458559;0;Soporte deficiente;1
CUST01428;30/01/2022;9/07/2024;42;66.06484907;2783.28;1 año;Tarjeta;Fibra;0;2;No;Centro;Router;152.2283583;;0;Conforme;1
CUST00624;28/06/2022;10/09/2023;38;95.39381623;3635.02;Mes a mes;Débito;Cable;0;3;No;Norte;Modem;181.7215558;1.071804434;1;Conforme;0
CUST00346;28/09/2022;14/03/2023;33;81.19738785;2665.94;1 año;Tarjeta;Fibra;1;1;No;Sur;Combo;212.7843718;2.082898964;0;Podría mejorar;0
CUST01287;18/04/2019;5/12/2021;76;73.08009902;5540.49;2 años;Tarjeta;Fibra;0;3;No;Norte;Modem;255.6182532;7.071232102;3;Podría mejorar;0
CUST00263;29/01/2025;17/07/2025;8;81.03933547;639.23;2 años;Tarjeta;Fibra;0;3;Sí;Sur;Router;154.6309204;2.308779347;1;Rápido y estable;0
CUST00151;26/08/2019;15/10/2023;70;39.82661202;2806.31;Mes a mes;Cheque;DSL;1;3;No;Sur;Modem;23.43508227;1.985247282;1;Todo bien;1
CUST00473;4/10/2022;28/10/2022;33;76.81251685;2655.95;Mes a mes;Efectivo;Fibra;0;1;No;Lima Metropolitana;ONT;242.2043328;1.311762433;2;Caídas frecuentes;0
CUST00641;22/12/2024;27/01/2025;8;61.49597958;440.9;Mes a mes;Efectivo;DSL;0;4;No;Norte;Modem;39.39628847;2.385978001;0;Podría mejorar;0
CUST01485;30/11/2019;6/02/2025;67;71.85857819;4799.41;1 año;Tarjeta;Cable;0;1;Sí;Centro;Modem;135.6319899;1.357082783;0;Rápido y estable;0
CUST01411;11/12/2020;2/03/2021;56;80.37541841;4421.77;Mes a mes;Tarjeta;Fibra;0;4;Sí;Centro;ONT;230.8020712;2.706756819;0;Todo bien;0
CUST00551;15/05/2023;1/08/2023;27;76.23884993;2159.38;Mes a mes;Tarjeta;DSL;2;3;Sí;Sur;Modem;10.04753417;1.840425636;2;Caídas frecuentes;1
